,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
3608,WERN,"Werner Enterprises, Inc.",44.13,3049252066.29,,1986.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/wern,
1542,GWPH,GW Pharmaceuticals Plc,102.01,3038337144.99,29784699.0,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gwph,
23,AAON,"AAON, Inc.",57.81,3021247489.56,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aaon,
767,CCOI,"Cogent Communications Holdings, Inc.",63.82,3018028717.82,,,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/ccoi,
5490,MDC,"M.D.C. Holdings, Inc.",47.49,3010931916.12,,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mdc,
6119,RDN,Radian Group Inc.,15.65,2997815092.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/rdn,
5445,LXP,Lexington Realty Trust,10.83,2997529273.59,,,,,https://old.nasdaq.com/symbol/lxp,
2304,MIME,Mimecast Limited,46.99,2974022850.52,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mime,
169,ALTR,Altair Engineering Inc.,40.66,2972828291.86,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/altr,
4775,ENS,Enersys,69.83,2966196004.04,,2004.0,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/ens,
6226,SAFE,Safehold Inc.,58.02,2965397210.28,,2017.0,Consumer Services,Real Estate,https://old.nasdaq.com/symbol/safe,
917,DCPH,"Deciphera Pharmaceuticals, Inc.",52.57,2963725957.78,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/dcph,
378,AXSM,"Axsome Therapeutics, Inc.",79.08,2948439755.28,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/axsm,
3286,ENSG,"The Ensign Group, Inc.",54.81,2947170861.18,,2007.0,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ensg,
3658,WKHS,"Workhorse Group, Inc.",28.03,2946931919.72,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wkhs,
1481,GSHD,"Goosehead Insurance, Inc.",79.98,2940598586.52,,2018.0,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/gshd,
5439,LMND,"Lemonade, Inc.",51.88,2935204799.04,,2020.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/lmnd,
145,ALKS,Alkermes plc,18.45,2934356098.95,,1991.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alks,
2716,PNFP,"Pinnacle Financial Partners, Inc.",38.68,2933655125.84,,,Finance,Major Banks,https://old.nasdaq.com/symbol/pnfp,
5132,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",39.39,2933016505.38,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/hasi,
845,CBRL,"Cracker Barrel Old Country Store, Inc.",123.46,2925680510.16,,1981.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cbrl,
2988,SGMS,Scientific Games Corp,30.85,2921652643.5,,,Technology,EDP Services,https://old.nasdaq.com/symbol/sgms,
3464,VLY,Valley National Bancorp,7.23,2919456619.08,,,Finance,Major Banks,https://old.nasdaq.com/symbol/vly,
3170,SFIX,"Stitch Fix, Inc.",28.29,2902201053.96,,2017.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/sfix,
2214,MANT,ManTech International Corporation,71.77,2894681180.42,,2002.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/mant,
3401,TWST,Twist Bioscience Corporation,64.77,2892820566.9,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/twst,
5125,HRB,"H&R Block, Inc.",14.99,2891548080.29,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/hrb,
5249,IBP,"Installed Building Products, Inc.",96.76,2883369430.88,,2014.0,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/ibp,
407,OZK,Bank OZK,22.27,2880563836.52,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ozk,
28,ACIA,"Acacia Communications, Inc.",68.48,2878842977.92,,2016.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/acia,
1164,FEYE,"FireEye, Inc.",12.75,2875396039.5,,2013.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/feye,
2124,LTRPB,"Liberty TripAdvisor Holdings, Inc.",38.2,2869597943.0,,,Technology,EDP Services,https://old.nasdaq.com/symbol/ltrpb,
865,CROX,"Crocs, Inc.",42.38,2859041594.24,,2006.0,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/crox,
6863,WYND,"Wyndham Destinations, Inc.",33.45,2851648525.65,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wynd,
5663,NHI,"National Health Investors, Inc.",63.79,2848223627.58,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi,
3373,TRIP,"TripAdvisor, Inc.",21.1,2836696913.2,,,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/trip,
2846,QRTEA,"Qurate Retail, Inc.",6.8,2834610396.0,,,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/qrtea,
948,APPS,"Digital Turbine, Inc.",32.35,2833332500.9,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/apps,
4743,ESI,Element Solutions Inc.,11.38,2832723779.48,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/esi,
5889,ORA,"Ormat Technologies, Inc.",55.44,2831163516.72,,2004.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ora,
5980,PCI,PIMCO Dynamic Credit and Mortgage Income Fund,19.52,2827960000.0,,2013.0,,,https://old.nasdaq.com/symbol/pci,
498,BMCH,"BMC Stock Holdings, Inc.",42.035,2819605066.46,,2013.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bmch,
6284,SHAK,"Shake Shack, Inc.",68.14,2817862990.94,,2015.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/shak,
6668,USM,United States Cellular Corporation,32.74,2813567558.0,,1988.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm,
3218,SYNA,Synaptics Incorporated,82.11,2813323845.15,,2002.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/syna,
1015,SATS,EchoStar Corporation,28.65,2807517041.1,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/sats,
333,AY,Atlantica Sustainable Infrastructure plc,27.54,2798109771.48,,2014.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ay,
2743,PCH,PotlatchDeltic Corporation,41.82,2796556971.42,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pch,
971,DORM,"Dorman Products, Inc.",85.93,2787510166.09,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/dorm,
4211,BOX,"Box, Inc.",17.8,2786497190.8,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/box,
1351,FELE,"Franklin Electric Co., Inc.",60.32,2786221214.4,,,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/fele,
3535,VIAV,Viavi Solutions Inc.,12.2,2785482650.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/viav,
5367,KMT,Kennametal Inc.,33.43,2782944368.45,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt,
482,BLKB,"Blackbaud, Inc.",56.05,2778686148.6,,2004.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blkb,
6600,TRTN,Triton International Limited,40.44,2778331607.28,,2016.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn,
218,AMKR,"Amkor Technology, Inc.",11.48,2770922468.44,,1998.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/amkr,
3148,SSRM,SSR Mining Inc.,22.45,2768977163.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ssrm,
2082,LAUR,"Laureate Education, Inc.",13.16,2763863015.76,,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laur,
3801,ALE,"Allete, Inc.",53.22,2761088938.08,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ale,
6479,TGNA,TEGNA Inc.,12.61,2761023785.78,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna,
1109,EXPI,"eXp World Holdings, Inc.",40.24,2757748202.4,,,Finance,Real Estate,https://old.nasdaq.com/symbol/expi,
4767,ENR,"Energizer Holdings, Inc.",40.24,2757142831.84,,2015.0,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/enr,
2104,LGIH,"LGI Homes, Inc.",109.71,2752530756.21,,2013.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/lgih,
4463,CNS,Cohen & Steers Inc,57.58,2751021252.5,,2004.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/cns,
3758,ADSW,"Advanced Disposal Services, Inc.",30.25,2745435156.75,,2016.0,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/adsw,
4285,CWH,"Camping World Holdings, Inc.",30.97,2743750016.97,,2016.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cwh,
6358,SR,Spire Inc.,53.26,2741953902.24,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/sr,
2967,SAFM,"Sanderson Farms, Inc.",123.21,2740187073.33,,1987.0,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/safm,
5243,IIPR,"Innovative Industrial Properties, Inc.",126.18,2738160005.04,,2016.0,Finance,Real Estate,https://old.nasdaq.com/symbol/iipr,
2640,PZZA,"Papa John&#39;s International, Inc.",83.26,2732112123.72,,1993.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/pzza,
4573,CWK,Cushman & Wakefield plc,12.36,2726845512.84,,2018.0,Finance,Real Estate,https://old.nasdaq.com/symbol/cwk,
613,CWST,"Casella Waste Systems, Inc.",56.33,2724738317.34,,1997.0,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/cwst,
839,CVET,"Covetrus, Inc.",21.41,2723910758.18,,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cvet,
6702,VMI,"Valmont Industries, Inc.",127.33,2719970108.73,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi,
369,AVT,"Avnet, Inc.",27.52,2718369844.48,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/avt,
5253,IFS,Intercorp Financial Services Inc.,23.54,2717627205.7,,2019.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ifs,
2502,NUVA,"NuVasive, Inc.",52.87,2709730671.96,,2004.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nuva,
6269,SEM,Select Medical Holdings Corporation,20.2,2706195292.8,,2009.0,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/sem,
5763,NUS,"Nu Skin Enterprises, Inc.",52.65,2705535184.95,,1996.0,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus,
607,CARG,"CarGurus, Inc.",23.87,2696724635.99,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/carg,
4537,OFC,Corporate Office Properties Trust,23.98,2690152944.16,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ofc,
5514,MANU,Manchester United Ltd.,16.34,2689117705.58,,2012.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/manu,
3880,AMN,AMN Healthcare Services Inc,57.19,2687221930.61,,,Technology,Professional Services,https://old.nasdaq.com/symbol/amn,
4408,XEC,Cimarex Energy Co,26.27,2680809129.97,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/xec,
3805,AB,AllianceBernstein Holding L.P.,27.81,2678992113.51,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ab,
523,BHF,"Brighthouse Financial, Inc.",28.79,2678127506.02,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhf,
5426,LCII,LCI Industries ,106.45,2677594439.45,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii,
3606,WB,Weibo Corporation,35.89,2676939237.81,74587329.0,2014.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wb,
6862,WPX,"WPX Energy, Inc.",4.77,2675918073.78,,2011.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wpx,
5714,NJR,NewJersey Resources Corporation,27.89,2675493026.99,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr,
99,AGIO,"Agios Pharmaceuticals, Inc.",38.67,2672486948.28,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/agio,
5247,NSP,"Insperity, Inc.",68.86,2671832452.96,,,Technology,Professional Services,https://old.nasdaq.com/symbol/nsp,
4441,CLF,Cleveland-Cliffs Inc.,6.68,2666643107.6,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/clf,
30,ACHC,"Acadia Healthcare Company, Inc.",29.94,2663556261.9,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/achc,
771,COHR,"Coherent, Inc.",109.74,2661888337.32,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/cohr,
3605,WDFC,WD-40 Company,194.53,2658210820.58,,1973.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wdfc,
5688,NCR,NCR Corporation,20.69,2656596000.0,,,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr,
4830,EVR,Evercore Inc.,65.38,2653832649.72,,2006.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/evr,
3189,SUMO,"Sumo Logic, Inc.",26.88,2652784296.96,,2020.0,,,https://old.nasdaq.com/symbol/sumo,
779,CIGI,Colliers International Group Inc. ,66.22,2648721264.42,,,Finance,Real Estate,https://old.nasdaq.com/symbol/cigi,
2048,KTOS,"Kratos Defense & Security Solutions, Inc.",21.53,2642129520.3,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/ktos,
128,ALRM,"Alarm.com Holdings, Inc.",53.93,2640723490.73,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/alrm,
6034,PVG,"Pretium Resources, Inc.",14.14,2639672450.8,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/pvg,
5919,PK,Park Hotels & Resorts Inc.,11.19,2636416212.54,,2016.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/pk,
4120,BB,BlackBerry Limited,4.73,2631834932.65,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bb,
1639,HOMB,"Home BancShares, Inc.",15.93,2631732201.27,,2006.0,Finance,Major Banks,https://old.nasdaq.com/symbol/homb,
2636,PLMR,"Palomar Holdings, Inc.",103.25,2629604143.25,,2019.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/plmr,
3872,AWR,American States Water Company,71.23,2627238345.02,,,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/awr,
5099,GDOT,Green Dot Corporation,49.21,2626441434.68,,2010.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gdot,
1753,INO,"Inovio Pharmaceuticals, Inc.",15.67,2625045216.45,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/ino,
173,AIMC,Altra Industrial Motion Corp.,40.51,2619213668.78,,2006.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aimc,
5126,FUL,H. B. Fuller Company,50.77,2618052376.09,,,Basic Industries,Home Furnishings,https://old.nasdaq.com/symbol/ful,
6857,WK,Workiva Inc.,54.72,2613101670.72,,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/wk,
4891,AG,First Majestic Silver Corp.,12.16,2607438582.4,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ag,
3386,TTEC,"TTEC Holdings, Inc.",55.41,2589508277.31,,1996.0,Technology,Professional Services,https://old.nasdaq.com/symbol/ttec,
4525,CPA,"Copa Holdings, S.A.",60.95,2580874357.8,,2005.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/cpa,
4491,CMC,Commercial Metals Company,21.67,2580219162.4,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/cmc,
3897,AM,Antero Midstream Corporation,5.4,2573624113.2,,2017.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/am,
5898,OVV,Ovintiv Inc.,9.89,2570023094.42,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ovv,
5257,IGT,International Game Technology,12.52,2564804181.28,,2015.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/igt,
3742,ABM,ABM Industries Incorporated,38.43,2562785368.29,,,Finance,Diversified Commercial Services,https://old.nasdaq.com/symbol/abm,
951,DIOD,Diodes Incorporated,49.39,2559956006.96,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/diod,
2631,PCRX,"Pacira BioSciences, Inc.",59.89,2559828920.64,,2011.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pcrx,
3145,SPSC,"SPS Commerce, Inc.",72.82,2558036106.56,,2010.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spsc,
6390,SCL,Stepan Company,113.94,2553825865.32,,,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/scl,
672,GTLS,"Chart Industries, Inc.",70.86,2550599393.46,,2006.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/gtls,
1976,JJSF,J & J Snack Foods Corp.,134.56,2542498820.48,,1986.0,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/jjsf,
4025,AVNT,Avient Corporation,27.78,2540111164.86,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/avnt,
5757,NWE,NorthWestern Corporation,49.97,2527285168.53,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nwe,
2561,LPRO,Open Lending Corporation,21.8,2521168016.2,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lpro,
3506,PCVX,"Vaxcyte, Inc.",49.42,2516658297.86,,2020.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/pcvx,
4246,BIPC,Brookfield Infrastructure Corporation,55.9,2516557683.9,,2020.0,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/bipc,
6276,SXT,Sensient Technologies Corporation,59.39,2515591079.11,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/sxt,
5748,OSB,Norbord Inc.,31.16,2514612000.0,,,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/osb,
3149,STAA,STAAR Surgical Company,54.83,2511565240.98,,,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/staa,
6846,WTM,"White Mountains Insurance Group, Ltd.",809.67,2511402828.87,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtm,
1300,FCFS,"FirstCash, Inc.",60.49,2506735724.02,,1991.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/fcfs,
4454,CNO,"CNO Financial Group, Inc.",17.66,2502762926.3,,,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/cno,
3789,AA,Alcoa Corporation,13.45,2500681713.95,,2016.0,Basic Industries,Aluminum,https://old.nasdaq.com/symbol/aa,
3417,UMPQ,Umpqua Holdings Corporation,11.32,2492910877.88,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/umpq,
3749,GOLF,Acushnet Holdings Corp.,33.55,2492568061.5,,2016.0,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/golf,
3144,SFM,"Sprouts Farmers Market, Inc.",21.12,2490986784.0,,2013.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/sfm,
6787,WBS,Webster Financial Corporation,27.56,2485692429.48,,,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs,
4835,EVTC,"Evertec, Inc.",34.57,2484299070.2,,2013.0,Technology,EDP Services,https://old.nasdaq.com/symbol/evtc,
3582,VG,Vonage Holdings Corp.,10.11,2482527919.53,,2006.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg,
3381,TRUP,"Trupanion, Inc.",70.18,2475148312.78,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/trup,
4500,CCU,"Compania Cervecerias Unidas, S.A.",13.39,2473821728.04,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/ccu,
3848,AEO,"American Eagle Outfitters, Inc.",14.89,2473437206.87,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/aeo,
